         3	2021-02-11 11:12:18	A2NC192960191	0	1	0
         5	2021-02-11 12:31:35	A2NC192960191	1	1	0
         5	2021-02-11 12:43:32	A2NC192960191	0	1	0
         3	2021-02-11 13:22:00	A2NC192960191	1	1	0
         4	2021-02-11 13:22:27	A2NC192960191	0	1	0
         5	2021-02-11 14:17:33	A2NC192960191	1	1	0
         5	2021-02-11 14:26:47	A2NC192960191	0	1	0
         5	2021-02-11 18:00:30	A2NC192960191	1	1	0
         5	2021-02-12 10:18:44	A2NC192960191	0	1	0
         3	2021-02-12 10:59:23	A2NC192960191	0	1	0
         5	2021-02-12 12:19:53	A2NC192960191	1	1	0
         5	2021-02-12 12:27:57	A2NC192960191	0	1	0
         3	2021-02-12 14:11:43	A2NC192960191	1	1	0
         5	2021-02-12 14:26:10	A2NC192960191	1	1	0
         5	2021-02-12 14:32:53	A2NC192960191	0	1	0
         3	2021-02-12 14:43:04	A2NC192960191	0	1	0
         5	2021-02-12 16:03:24	A2NC192960191	1	1	0
         5	2021-02-12 16:08:25	A2NC192960191	0	1	0
         3	2021-02-12 17:58:34	A2NC192960191	1	1	0
         5	2021-02-12 17:58:45	A2NC192960191	1	1	0
         4	2021-02-15 11:06:42	A2NC192960191	0	1	0
         4	2021-02-15 13:52:40	A2NC192960191	1	1	0
         4	2021-02-15 14:58:55	A2NC192960191	0	1	0
         4	2021-02-15 15:54:57	A2NC192960191	1	1	0
         4	2021-02-16 11:11:09	A2NC192960191	0	1	0
         5	2021-02-16 11:11:13	A2NC192960191	0	1	0
         5	2021-02-16 12:25:00	A2NC192960191	1	1	0
         5	2021-02-16 12:34:12	A2NC192960191	0	1	0
         4	2021-02-16 13:24:08	A2NC192960191	0	1	0
         3	2021-02-16 15:14:12	A2NC192960191	0	1	0
         5	2021-02-16 16:37:18	A2NC192960191	0	1	0
         5	2021-02-16 17:59:03	A2NC192960191	1	1	0
         3	2021-02-16 18:14:48	A2NC192960191	1	1	0
         5	2021-02-17 10:02:10	A2NC192960191	0	1	0
         4	2021-02-17 11:17:02	A2NC192960191	0	1	0
         5	2021-02-17 12:31:30	A2NC192960191	1	1	0
         5	2021-02-17 12:41:18	A2NC192960191	0	1	0
         4	2021-02-17 13:45:23	A2NC192960191	1	1	0
         5	2021-02-17 14:30:53	A2NC192960191	1	1	0
         3	2021-02-17 14:56:44	A2NC192960191	0	1	0
         5	2021-02-17 16:29:49	A2NC192960191	1	1	0
         3	2021-02-17 16:45:46	A2NC192960191	1	1	0
         5	2021-02-18 09:59:28	A2NC192960191	0	1	0
         4	2021-02-18 11:04:14	A2NC192960191	0	1	0
         3	2021-02-18 11:04:20	A2NC192960191	0	1	0
         5	2021-02-18 11:58:08	A2NC192960191	1	1	0
         5	2021-02-18 12:07:56	A2NC192960191	0	1	0
         4	2021-02-18 14:14:54	A2NC192960191	1	1	0
         3	2021-02-18 14:15:03	A2NC192960191	1	1	0
         4	2021-02-18 15:09:24	A2NC192960191	0	1	0
         3	2021-02-18 15:09:28	A2NC192960191	0	1	0
         4	2021-02-18 17:46:36	A2NC192960191	1	1	0
         3	2021-02-18 17:47:11	A2NC192960191	1	1	0
         5	2021-02-18 18:05:06	A2NC192960191	1	1	0
         5	2021-02-19 09:58:54	A2NC192960191	0	1	0
         4	2021-02-19 11:20:11	A2NC192960191	0	1	0
         3	2021-02-19 11:20:15	A2NC192960191	0	1	0
         5	2021-02-19 12:47:23	A2NC192960191	1	1	0
         5	2021-02-19 13:01:44	A2NC192960191	0	1	0
         5	2021-02-19 14:41:59	A2NC192960191	0	1	0
         3	2021-02-19 18:05:47	A2NC192960191	1	1	0
         4	2021-02-19 18:05:53	A2NC192960191	1	1	0
         5	2021-02-19 18:09:08	A2NC192960191	1	1	0
         5	2021-02-22 10:40:45	A2NC192960191	0	1	0
         4	2021-02-22 11:08:44	A2NC192960191	0	1	0
         5	2021-02-22 12:01:06	A2NC192960191	1	1	0
         5	2021-02-22 12:05:50	A2NC192960191	1	1	0
         4	2021-02-22 13:19:54	A2NC192960191	1	1	0
         5	2021-02-22 14:16:50	A2NC192960191	1	1	0
         5	2021-02-22 16:55:22	A2NC192960191	1	1	0
         5	2021-02-23 10:00:14	A2NC192960191	0	1	0
         4	2021-02-23 11:18:32	A2NC192960191	0	1	0
         4	2021-02-23 13:51:02	A2NC192960191	1	1	0
         5	2021-02-23 14:11:16	A2NC192960191	1	1	0
         5	2021-02-23 14:21:57	A2NC192960191	0	1	0
         3	2021-02-23 15:03:11	A2NC192960191	0	1	0
         5	2021-02-23 16:14:53	A2NC192960191	1	1	0
         3	2021-02-23 17:54:46	A2NC192960191	1	1	0
         5	2021-02-24 10:03:21	A2NC192960191	0	1	0
         4	2021-02-24 11:12:54	A2NC192960191	0	1	0
         5	2021-02-24 12:31:10	A2NC192960191	1	1	0
         5	2021-02-24 12:39:15	A2NC192960191	0	1	0
         4	2021-02-24 13:54:20	A2NC192960191	1	1	0
         5	2021-02-24 14:26:36	A2NC192960191	1	1	0
         5	2021-02-24 14:35:26	A2NC192960191	0	1	0
         3	2021-02-24 14:56:15	A2NC192960191	0	1	0
         5	2021-02-24 16:52:27	A2NC192960191	0	1	0
         3	2021-02-24 17:19:42	A2NC192960191	1	1	0
         5	2021-02-24 18:01:15	A2NC192960191	1	1	0
         5	2021-02-25 09:58:16	A2NC192960191	1	1	0
         5	2021-02-25 09:59:36	A2NC192960191	0	1	0
         3	2021-02-25 11:18:59	A2NC192960191	0	1	0
         4	2021-02-25 11:19:16	A2NC192960191	0	1	0
         5	2021-02-25 11:56:36	A2NC192960191	1	1	0
         4	2021-02-25 14:01:25	A2NC192960191	1	1	0
         3	2021-02-25 14:01:30	A2NC192960191	1	1	0
         5	2021-02-25 14:11:34	A2NC192960191	1	1	0
         5	2021-02-25 14:26:16	A2NC192960191	0	1	0
         3	2021-02-25 14:47:23	A2NC192960191	0	1	0
         5	2021-02-25 16:16:48	A2NC192960191	1	1	0
         3	2021-02-25 17:55:54	A2NC192960191	1	1	0
         5	2021-02-26 09:59:31	A2NC192960191	0	1	0
         4	2021-02-26 11:20:52	A2NC192960191	0	1	0
         3	2021-02-26 11:21:00	A2NC192960191	0	1	0
         5	2021-02-26 12:25:03	A2NC192960191	0	1	0
         5	2021-02-26 12:32:07	A2NC192960191	0	1	0
         4	2021-02-26 13:36:16	A2NC192960191	1	1	0
         3	2021-02-26 13:39:55	A2NC192960191	1	1	0
         4	2021-02-26 14:23:39	A2NC192960191	0	1	0
         3	2021-02-26 14:23:44	A2NC192960191	0	1	0
         3	2021-02-26 16:52:26	A2NC192960191	1	1	0
         5	2021-02-26 17:28:17	A2NC192960191	1	1	0
         5	2021-03-01 10:00:25	A2NC192960191	0	1	0
         4	2021-03-01 10:19:44	A2NC192960191	0	1	0
         3	2021-03-01 15:18:21	A2NC192960191	0	1	0
         5	2021-03-01 16:13:33	A2NC192960191	1	1	0
         4	2021-03-01 16:27:03	A2NC192960191	1	1	0
         3	2021-03-01 16:27:17	A2NC192960191	0	1	0
         3	2021-03-01 17:03:14	A2NC192960191	0	1	0
         5	2021-03-01 17:03:57	A2NC192960191	0	1	0
         5	2021-03-01 18:01:02	A2NC192960191	1	1	0
         4	2021-03-01 18:22:27	A2NC192960191	1	1	0
         5	2021-03-02 10:02:03	A2NC192960191	0	1	0
         4	2021-03-02 11:17:36	A2NC192960191	0	1	0
         5	2021-03-02 12:03:07	A2NC192960191	1	1	0
         5	2021-03-02 12:15:04	A2NC192960191	0	1	0
         4	2021-03-02 12:43:18	A2NC192960191	1	1	0
         4	2021-03-02 13:01:25	A2NC192960191	0	1	0
         4	2021-03-02 13:47:47	A2NC192960191	1	1	0
         5	2021-03-02 15:15:00	A2NC192960191	1	1	0
         5	2021-03-02 15:41:48	A2NC192960191	0	1	0
         3	2021-03-02 15:59:48	A2NC192960191	0	1	0
         5	2021-03-02 18:08:18	A2NC192960191	1	1	0
         3	2021-03-02 18:08:30	A2NC192960191	1	1	0
         4	2021-03-03 11:18:57	A2NC192960191	0	1	0
         5	2021-03-03 12:16:15	A2NC192960191	0	1	0
         4	2021-03-03 12:55:39	A2NC192960191	1	1	0
         5	2021-03-03 14:29:26	A2NC192960191	1	1	0
         5	2021-03-03 14:59:11	A2NC192960191	0	1	0
         3	2021-03-03 15:01:29	A2NC192960191	0	1	0
         5	2021-03-03 16:27:25	A2NC192960191	1	1	0
         5	2021-03-03 16:39:53	A2NC192960191	0	1	0
         5	2021-03-03 18:41:09	A2NC192960191	1	1	0
         3	2021-03-03 19:56:18	A2NC192960191	1	1	0
         5	2021-03-04 10:04:24	A2NC192960191	0	1	0
         4	2021-03-04 11:20:05	A2NC192960191	0	1	0
         3	2021-03-04 11:20:12	A2NC192960191	0	1	0
         5	2021-03-04 12:02:26	A2NC192960191	0	1	0
         5	2021-03-04 12:12:11	A2NC192960191	0	1	0
         5	2021-03-04 14:20:42	A2NC192960191	1	1	0
         5	2021-03-04 14:55:54	A2NC192960191	0	1	0
         5	2021-03-04 17:59:21	A2NC192960191	1	1	0
         4	2021-03-05 11:20:40	A2NC192960191	0	1	0
         3	2021-03-05 11:20:43	A2NC192960191	0	1	0
         5	2021-03-05 12:15:08	A2NC192960191	1	1	0
         5	2021-03-05 12:27:19	A2NC192960191	0	1	0
         5	2021-03-05 13:58:35	A2NC192960191	0	1	0
         3	2021-03-05 14:23:24	A2NC192960191	1	1	0
         5	2021-03-05 14:31:14	A2NC192960191	0	1	0
         3	2021-03-05 15:07:03	A2NC192960191	0	1	0
         5	2021-03-05 17:56:22	A2NC192960191	1	1	0
         4	2021-03-05 18:26:41	A2NC192960191	1	1	0
         3	2021-03-05 18:32:54	A2NC192960191	1	1	0
         3	2021-03-06 13:56:46	A2NC192960191	0	1	0
         3	2021-03-06 16:21:24	A2NC192960191	1	1	0
         5	2021-03-08 10:00:01	A2NC192960191	0	1	0
         4	2021-03-08 11:12:01	A2NC192960191	0	1	0
         5	2021-03-08 12:01:55	A2NC192960191	0	1	0
         4	2021-03-08 12:52:58	A2NC192960191	1	1	0
         4	2021-03-08 13:39:10	A2NC192960191	0	1	0
         5	2021-03-08 14:27:17	A2NC192960191	1	1	0
         5	2021-03-08 14:43:09	A2NC192960191	0	1	0
         5	2021-03-08 16:14:57	A2NC192960191	1	1	0
         4	2021-03-08 17:00:39	A2NC192960191	1	1	0
         5	2021-03-08 18:03:48	A2NC192960191	1	1	0
         5	2021-03-09 10:29:02	A2NC192960191	0	1	0
         4	2021-03-09 11:19:23	A2NC192960191	0	1	0
         4	2021-03-09 13:11:10	A2NC192960191	1	1	0
         3	2021-03-09 14:53:59	A2NC192960191	0	1	0
         3	2021-03-09 18:08:21	A2NC192960191	1	1	0
         5	2021-03-10 10:00:15	A2NC192960191	0	1	0
         4	2021-03-10 11:27:53	A2NC192960191	0	1	0
         4	2021-03-10 13:28:28	A2NC192960191	1	1	0
         5	2021-03-10 13:56:30	A2NC192960191	1	1	0
         5	2021-03-10 14:26:47	A2NC192960191	0	1	0
         5	2021-03-10 17:59:11	A2NC192960191	0	1	0
         5	2021-03-11 10:01:20	A2NC192960191	0	1	0
         4	2021-03-11 11:20:26	A2NC192960191	0	1	0
         3	2021-03-11 11:20:32	A2NC192960191	0	1	0
         3	2021-03-11 13:42:19	A2NC192960191	1	1	0
         4	2021-03-11 13:42:25	A2NC192960191	1	1	0
         3	2021-03-11 14:40:55	A2NC192960191	0	1	0
         5	2021-03-11 18:00:40	A2NC192960191	1	1	0
         5	2021-03-12 09:59:44	A2NC192960191	0	1	0
         3	2021-03-12 11:16:34	A2NC192960191	0	1	0
         4	2021-03-12 11:16:38	A2NC192960191	0	1	0
         3	2021-03-12 14:56:01	A2NC192960191	0	1	0
         3	2021-03-12 17:21:35	A2NC192960191	1	1	0
         4	2021-03-12 17:22:37	A2NC192960191	0	1	0
         5	2021-03-12 18:00:36	A2NC192960191	1	1	0
         5	2021-03-15 09:58:12	A2NC192960191	0	1	0
         4	2021-03-15 11:19:01	A2NC192960191	0	1	0
         4	2021-03-15 14:09:54	A2NC192960191	1	1	0
         4	2021-03-15 15:00:49	A2NC192960191	0	1	0
         5	2021-03-15 18:03:59	A2NC192960191	1	1	0
         4	2021-03-15 18:04:53	A2NC192960191	1	1	0
         5	2021-03-16 09:59:51	A2NC192960191	0	1	0
         4	2021-03-16 11:18:10	A2NC192960191	0	1	0
         4	2021-03-16 13:27:06	A2NC192960191	1	1	0
         3	2021-03-16 15:32:13	A2NC192960191	0	1	0
         5	2021-03-16 18:01:05	A2NC192960191	1	1	0
         3	2021-03-16 18:01:59	A2NC192960191	1	1	0
         5	2021-03-17 10:01:10	A2NC192960191	0	1	0
         6	2021-03-17 10:12:11	A2NC192960191	0	2	0
         7	2021-03-17 10:16:28	A2NC192960191	0	2	0
         1	2021-03-17 10:17:08	A2NC192960191	0	1	0
         8	2021-03-17 10:54:33	A2NC192960191	0	2	0
         4	2021-03-17 11:27:55	A2NC192960191	0	1	0
         7	2021-03-17 12:04:18	A2NC192960191	1	1	0
         8	2021-03-17 12:10:50	A2NC192960191	1	1	0
         7	2021-03-17 12:13:08	A2NC192960191	0	1	0
         8	2021-03-17 12:33:07	A2NC192960191	0	1	0
         4	2021-03-17 13:27:32	A2NC192960191	1	1	0
         5	2021-03-17 13:59:50	A2NC192960191	1	1	0
         7	2021-03-17 14:01:28	A2NC192960191	1	1	0
         6	2021-03-17 14:01:53	A2NC192960191	1	2	0
         7	2021-03-17 14:13:49	A2NC192960191	0	1	0
         6	2021-03-17 14:31:14	A2NC192960191	0	2	0
         8	2021-03-17 14:31:35	A2NC192960191	0	1	0
         5	2021-03-17 14:37:44	A2NC192960191	0	1	0
         5	2021-03-17 14:39:54	A2NC192960191	1	1	0
         5	2021-03-17 15:14:10	A2NC192960191	0	1	0
         7	2021-03-17 16:01:33	A2NC192960191	1	1	0
         6	2021-03-17 16:01:39	A2NC192960191	1	2	0
         8	2021-03-17 16:01:49	A2NC192960191	1	1	0
         6	2021-03-17 16:14:28	A2NC192960191	0	2	0
         7	2021-03-17 16:14:35	A2NC192960191	0	1	0
         8	2021-03-17 16:14:44	A2NC192960191	0	1	0
         3	2021-03-17 16:55:59	A2NC192960191	0	1	0
         6	2021-03-17 17:32:21	A2NC192960191	1	2	0
         5	2021-03-17 18:05:03	A2NC192960191	1	1	0
         7	2021-03-17 18:11:33	A2NC192960191	1	1	0
         3	2021-03-17 18:16:23	A2NC192960191	1	1	0
         6	2021-03-18 09:57:16	A2NC192960191	0	2	0
         7	2021-03-18 10:00:18	A2NC192960191	0	1	0
         5	2021-03-18 10:02:32	A2NC192960191	0	1	0
         3	2021-03-18 10:10:52	A2NC192960191	0	1	0
         4	2021-03-18 11:24:20	A2NC192960191	0	1	0
         7	2021-03-18 12:06:28	A2NC192960191	1	1	0
         6	2021-03-18 12:06:43	A2NC192960191	1	2	0
         6	2021-03-18 12:15:43	A2NC192960191	0	2	0
         7	2021-03-18 12:16:00	A2NC192960191	0	1	0
         8	2021-03-18 12:22:20	A2NC192960191	0	1	0
         7	2021-03-18 13:28:28	A2NC192960191	1	1	0
         4	2021-03-18 13:30:41	A2NC192960191	1	1	0
         3	2021-03-18 13:33:23	A2NC192960191	0	1	0
         8	2021-03-18 14:09:35	A2NC192960191	1	1	0
         6	2021-03-18 14:09:44	A2NC192960191	1	2	0
         5	2021-03-18 14:16:13	A2NC192960191	1	1	0
         5	2021-03-18 14:33:48	A2NC192960191	0	1	0
         6	2021-03-18 14:34:25	A2NC192960191	0	2	0
         8	2021-03-18 14:34:37	A2NC192960191	0	1	0
         3	2021-03-18 14:36:22	A2NC192960191	0	1	0
         8	2021-03-18 16:29:04	A2NC192960191	0	1	0
         6	2021-03-18 16:29:09	A2NC192960191	0	2	0
         5	2021-03-18 18:03:13	A2NC192960191	1	1	0
         6	2021-03-18 18:12:46	A2NC192960191	1	2	0
         3	2021-03-18 18:13:07	A2NC192960191	1	1	0
         6	2021-03-19 09:53:52	A2NC192960191	0	2	0
         3	2021-03-19 09:57:35	A2NC192960191	0	1	0
         5	2021-03-19 09:57:42	A2NC192960191	0	1	0
         7	2021-03-19 09:58:33	A2NC192960191	0	1	0
         4	2021-03-19 11:14:44	A2NC192960191	0	1	0
         7	2021-03-19 12:02:59	A2NC192960191	1	1	0
         5	2021-03-19 12:09:44	A2NC192960191	1	1	0
         3	2021-03-19 14:00:27	A2NC192960191	1	1	0
         6	2021-03-19 14:04:50	A2NC192960191	1	2	0
         6	2021-03-19 14:27:22	A2NC192960191	0	2	0
         3	2021-03-19 14:59:45	A2NC192960191	0	1	0
         6	2021-03-19 16:02:09	A2NC192960191	1	2	0
         4	2021-03-19 16:05:47	A2NC192960191	1	1	0
         3	2021-03-19 17:22:45	A2NC192960191	1	1	0
         5	2021-03-19 17:54:59	A2NC192960191	1	1	0
         6	2021-03-20 12:09:11	A2NC192960191	0	2	0
         6	2021-03-20 14:11:56	A2NC192960191	1	2	0
         6	2021-03-20 14:40:22	A2NC192960191	0	2	0
         6	2021-03-20 15:56:39	A2NC192960191	1	2	0
         5	2021-03-22 10:01:26	A2NC192960191	0	1	0
         6	2021-03-22 10:01:50	A2NC192960191	0	2	0
         4	2021-03-22 11:11:55	A2NC192960191	0	1	0
         6	2021-03-22 12:10:28	A2NC192960191	1	2	0
         5	2021-03-22 12:17:32	A2NC192960191	1	1	0
         6	2021-03-22 12:18:07	A2NC192960191	0	2	0
         5	2021-03-22 12:28:23	A2NC192960191	0	1	0
         6	2021-03-22 13:57:06	A2NC192960191	1	2	0
         5	2021-03-22 14:20:38	A2NC192960191	1	1	0
         6	2021-03-22 14:26:58	A2NC192960191	0	2	0
         5	2021-03-22 14:30:40	A2NC192960191	0	1	0
         4	2021-03-22 14:36:18	A2NC192960191	1	1	0
         6	2021-03-22 16:06:25	A2NC192960191	1	2	0
         5	2021-03-22 17:58:20	A2NC192960191	1	1	0
         6	2021-03-22 17:58:41	A2NC192960191	1	2	0
         5	2021-03-23 10:04:59	A2NC192960191	0	1	0
         8	2021-03-23 10:55:10	A2NC192960191	0	1	0
         6	2021-03-23 11:04:17	A2NC192960191	0	2	0
         8	2021-03-23 11:42:04	A2NC192960191	1	1	0
         8	2021-03-23 11:50:53	A2NC192960191	0	1	0
         5	2021-03-23 12:07:11	A2NC192960191	1	1	0
         8	2021-03-23 12:32:04	A2NC192960191	1	1	0
         6	2021-03-23 12:32:10	A2NC192960191	1	1	0
         8	2021-03-23 12:57:41	A2NC192960191	0	1	0
         6	2021-03-23 12:57:48	A2NC192960191	0	2	0
         6	2021-03-23 14:34:09	A2NC192960191	1	2	0
         8	2021-03-23 14:39:52	A2NC192960191	1	1	0
         6	2021-03-23 15:00:21	A2NC192960191	0	2	0
         3	2021-03-23 15:49:54	A2NC192960191	0	1	0
         6	2021-03-23 16:14:19	A2NC192960191	1	2	0
         6	2021-03-23 16:23:50	A2NC192960191	0	2	0
         5	2021-03-23 17:55:01	A2NC192960191	1	1	0
         3	2021-03-23 19:01:09	A2NC192960191	1	1	0
         5	2021-03-24 10:00:22	A2NC192960191	0	1	0
         6	2021-03-24 10:01:28	A2NC192960191	0	2	0
         4	2021-03-24 11:06:50	A2NC192960191	0	1	0
         8	2021-03-24 11:23:35	A2NC192960191	0	1	0
         6	2021-03-24 11:59:00	A2NC192960191	1	2	0
         5	2021-03-24 12:00:16	A2NC192960191	1	1	0
         8	2021-03-24 12:01:47	A2NC192960191	1	1	0
         6	2021-03-24 12:28:04	A2NC192960191	1	2	0
         8	2021-03-24 12:28:17	A2NC192960191	0	1	0
         8	2021-03-24 13:48:20	A2NC192960191	1	1	0
         4	2021-03-24 13:49:17	A2NC192960191	1	1	0
         6	2021-03-24 14:10:12	A2NC192960191	1	2	0
         5	2021-03-24 14:22:54	A2NC192960191	1	1	0
